"Mouse.ID","Cohort","Genotype","Sex","Age.at.first.blood.draw..days.","Blood.draw.date","Fasting.state","Lipidomics.Sample.ID","Glucose.levels..mmol.L.","Cer.d18.1.16.0.","Cer.d18.1.18.0.","Cer.d18.1.18.1.","Cer.d18.1.19.0.","Cer.d18.1.20.0.","Cer.d18.1.21.0.","Cer.d18.1.22.0.","Cer.d18.1.22.1.","Cer.d18.1.23.0.","Cer.d18.1.23.1.","Cer.d18.1.24.0.","Cer.d18.1.24.1.","Cer.d18.1.24.3.","Cer.d18.1.25.0.","Cer.d18.1.26.0.","Cer.d18.1.26.1.","Cer.t18.0.24.0.","DG.37.1.","HexCer.d18.1.14.0.","HexCer.d18.1.16.0.","HexCer.d18.1.16.1.","HexCer.d18.1.18.0.","HexCer.d18.1.18.1.","HexCer.d18.1.20.0.OH..","HexCer.d18.1.21.0.","HexCer.d18.1.22.0.","HexCer.d18.1.22.1.","HexCer.d18.1.23.0.OH..","HexCer.d18.1.23.0.","HexCer.d18.1.23.1.","HexCer.d18.1.24.0.OH..","HexCer.d18.1.24.0.","HexCer.d18.1.24.1.","HexCer.d18.1.24.2.","HexCer.d18.1.25.0.","HexCer.d18.1.26.0..HexCer.d20.1.24.0.","HexCer.d18.1.8.0.","HexSph.d18.1.","LacCer.d18.1.22.0.","LacCer.d18.1.24.0.","LacCer.d18.1.24.1.","TG.49.1.","TG.51.0.","TG.51.1.","TG.51.2.","TG.52.2.","TG.53.1.","TG.53.2.","TG.53.3.","TG.54.1.","TG.54.2.","TG.55.1.","TG.55.2.","TG.55.3.","SM.d18.1.14.0.","SM.d18.1.16.0.","SM.d18.1.21.0.","SM.d18.1.22.1.","SM.d18.1.23.0.","SM.d18.1.23.1.","SM.d18.1.24.0.","SM.d18.1.24.2.","SM.d18.1.25.1.","LPC.0.0.14.0.","LPC.0.0.15.0.","LPC.0.0.16.0.","LPC.0.0.16.1.","LPC.0.0.17.0.","LPC.0.0.17.1.","LPC.0.0.17.2.","LPC.0.0.18.0.","LPC.0.0.18.1.","LPC.0.0.18.2.","LPC.0.0.18.3.","LPC.0.0.19.0.","LPC.0.0.19.1.","LPC.0.0.20.0.","LPC.0.0.20.2.","LPC.0.0.20.3.","LPC.0.0.20.4.","LPC.0.0.22.5.","LPC.0.0.22.6.","LPC.14.0.0.0.","LPC.15.0.0.0.","LPC.16.0.0.0.","LPC.16.1.0.0.","LPC.17.0.0.0.","LPC.17.1.0.0.","LPC.17.2.0.0.","LPC.18.0.0.0.","LPC.18.1.0.0.","LPC.18.1.D7.0.0.","LPC.18.2.0.0.","LPC.18.3.0.0.","LPC.19.0.0.0.","LPC.19.1.0.0.","LPC.20.0.0.0.","LPC.20.1.0.0.","LPC.20.2.0.0.","LPC.20.4.0.0.","LPC.20.5.0.0.","LPC.22.0.0.0.","LPC.22.4.0.0.","LPC.22.5.0.0.","LPC.22.6.0.0.","LPC.24.6.0.0.","LPC.26.6.0.0.","LPC.O.16.0.0.0.","LPC.O.18.0.0.0.","LPC.O.18.1.0.0.","LPC.P.16.0.0.0.","PC.12.0.13.0.","PC.14.0.18.2.","PC.14.0.20.4.","PC.15.0.18.1.","PC.15.0.18.1.D7.","PC.15.0.20.4.","PC.15.1.18.1.","PC.16.0.16.0.","PC.16.0.17.0.","PC.16.0.18.0.","PC.16.0.18.1.","PC.16.0.18.3.","PC.16.0.20.3.","PC.16.0.20.4.","PC.16.0.20.5.","PC.16.0.22.5.","PC.16.0.22.6.","PC.16.0.7.0.","PC.16.1.16.0.","PC.16.1.18.1.","PC.16.1.19.2.","PC.16.1.22.6.","PC.17.0.18.1.","PC.17.0.18.2.","PC.17.0.20.4.","PC.17.0.22.6.","PC.18.0.16.0.","PC.18.0.18.2.","PC.18.0.20.3.","PC.18.0.20.4.","PC.18.0.22.6.","PC.18.1.18.0.","PC.18.1.18.2.","PC.18.1.20.1.","PC.18.1.20.4.","PC.18.1.22.4.","PC.18.2.18.1.","PC.18.2.18.2.","PC.19.0.20.4.","PC.19.2.20.4.","PC.20.0.20.4.","PC.20.0.20.5.","PC.20.4.20.4.","PC.21.2.18.2.","PC.22.1.20.5.","PC.O.14.0.18.1.","PC.O.15.0.2.0.","PC.O.15.0.20.4.","PC.O.16.0.16.0.","PC.O.16.0.18.1.","PC.O.16.0.18.2.","PC.O.16.0.20.4.","PC.O.16.0.22.6.","PC.O.17.0.4.0.","PC.O.18.0.20.4.","PC.O.18.1.2.0.","PC.O.18.1.20.3.","PC.O.18.1.20.4.","PC.O.18.3.2.0.","PC.O.20.0.22.6.","PC.O.20.4.2.0.","PC.O.20.5.2.0.","PC.O.22.1.2.0.","PC.P.16.0.18.2.","PC.P.18.0.4.0.","PC.P.18.2.18.0.","PC.P.19.0.22.6.","PC.P.19.1.20.5.","PC.P.20.4.16.0.","PC.P.20.4.18.0.","SM.d16.1.23.0.","SM.d16.1.24.1.","SM.d17.1.16.0.","SM.d18.0.16.0..1","SM.d18.0.18.0.","SM.d18.1.10.0.","SM.d18.1.16.0..1","SM.d18.1.17.0..1","SM.d18.1.18.0..1","SM.d18.1.18.1.","SM.d18.1.20.0.","SM.d18.1.24.1.","SM.d18.2.14.0.","SM.d18.2.16.0.","SM.d18.2.18.1.","SM.d18.2.20.0.","SM.d18.2.22.0.","SM.d18.2.24.1."
"A9919",1,"NonTg","Female",356,"April 2, 2019","Non-fasting","A9919_NonTgF_12mo_Nonfasting",6.5,402.47303,2762.956643,103.7025719,123.8098949,1354.232276,202.1575566,8145.905616,487.9467681,2687.530743,242.2344529,21121.99302,25704.67821,27.01406088,1920.371418,358.3047645,202.0039147,735.9162274,235.6120126,143.0572564,5423.885051,175.3743457,671.7154984,217.9075901,61.10406302,386.1870523,14586.14079,1650.154258,800.2374444,7212.356941,230.0102245,2511.653611,12232.28824,27989.24482,1420.606037,766.3614683,130.5984742,262594.9956,262.5119276,209.402469,112.8180381,191.4826591,182.1612747,3018.827685,3391.038337,1121.693125,303.7793236,25027.47757,19232.12023,3848.527132,347.8938408,609.2235998,2809.725932,11600.75673,12432.22322,653.705847,11927.31129,194.573883,1266.893938,1485.116298,1047.573043,149.5872302,4338.815935,102.9678344,226.5784071,378.8980335,32484.40415,2096.742843,1600.073757,158.8170779,92.8681007,26331.04386,52750.9168,151988.0094,5546.959464,262.7425586,103.6052939,189.5932015,1424.986242,65.49256314,175855.4843,990.5471766,62333.30116,713.9935723,1645.420368,151762.9523,5968.232224,4880.191254,24.84371246,126.9185767,240055.8548,105417.4582,2633.755975,172270.4898,3856.343005,1046.284052,5.998081816,1389.365433,2377.822588,1808.201573,163521.8569,2937.56896,809.7081176,358.2379885,1096.714978,78801.61936,2340.883055,1017.15445,282.6268028,94.39517028,77.74239658,65.1631764,43711.74049,5505.073813,501.6035629,4393.77544,3792.595479,1646.659995,6856.748834,50069.35735,981.2051209,8222.526532,318896.1401,30331.50887,52508.47428,236373.6796,6704.818144,20711.02859,125.22308214,1254.793543,32890.84751,2399967.06,3510.360558,36.16305794,2644.393052,3490.628548,10290.30509,2562.792767,1978.096265,1515046.851,72385.92467,892205.802,184478.7671,64749.9338,349660.1404,5081.093826,156413.3661,13407.85649,55739.80878,42448.66944,769.1147126,1160.668122,2465.208245,5776.793123,6754.498917,16.053012552,640.3630638,1218.674388,187.3288706,473.1986497,967.4141025,2605.313066,8447.314551,9929.696498,3046.116859,274.2874249,8390.75197,516.9537858,1425.93659,6748.48071,10578.1191,1898.40313,689.6078991,2312.54877,213.2989455,2647.855343,1131.128901,615.2870986,728.5139967,3260.593518,14016.63094,647.6852978,321.5025545,993.3132211,1957.576567,2130.213527,703.7317136,507.0695317,29830.94069,703.4129018,6486.374245,3236.333663,1090.145776,21071.64673,202.5594981,10354.7503,613.4058641,512.9896295,996.142915,9407.389599
"A9920",1,"NonTg","Female",356,"April 2, 2019","Non-fasting","A9920_NonTgF_12mo_Nonfasting",6.9,526.5202281,1416.218531,74.76248225,69.07588764,1412.804722,216.5291901,9347.449017,553.4937199,3000.455241,230.2289379,22877.52475,22243.00103,40.06795439,1856.197514,515.4944316,145.9036259,1269.474193,176.2287386,145.3978514,4399.303259,225.0508631,387.6729348,146.5152203,50.81413401,405.7151777,16220.80674,1725.279899,1074.86374,8198.983919,293.6468549,245.4649617,12757.0836,25338.49045,1437.407621,624.2540088,91.31817197,227830.9332,430.0598131,186.3748902,119.5489661,167.0464151,209.5328536,2466.034335,2781.017598,717.6174347,178.4884572,18631.41828,11563.42032,1673.234566,255.4180484,374.4114898,1755.936919,7092.208221,7127.044103,736.0494897,15561.88995,411.5854929,2196.567353,2634.535388,1718.564038,2481.631055,6635.627663,172.9570264,179.9244799,577.6647488,35036.88968,2924.250473,1543.583379,233.2219968,88.04544455,26781.82649,60940.21128,175401.8281,6517.206996,190.0115544,103.2399256,242.5499098,1384.505975,65.49256314,177415.1979,2061.70073,39439.61315,763.6501897,1803.797615,146630.2393,7425.003991,4952.402084,455.0902314,106.2399147,208929.7167,110761.1477,5051.5408,173339.4888,4092.561852,994.9987461,409.9692057,1360.135113,1955.449491,33.47527356,136679.7675,2904.071499,376.2174795,166.1030459,765.1586643,58763.3334,5033.032161,1636.860192,312.4534004,94.62733977,78.09481089,70.15868526,27710.19595,3563.15714,143.270829,2559.440927,3537.618412,430.8128249,3916.175168,51543.6172,887.7050566,10487.85293,239269.2754,18970.48391,186156.204,52451.44685,3108.709192,4488.618329,42820.47253,2197.881768,18620.42102,1303187.858,2146.798921,838.3879587,84.57537958,64.74522528,3306.559644,61.36339542,1914.429554,1044398.988,29581.52875,234316.2003,26501.59234,69995.62587,54.67326486,4261.062587,38008.35941,3008.969311,11403.10157,20639.77225,845.4791252,62.86561114,815.7756985,2019.324686,1222.488148,589.4632042,484.4319645,985.3718558,125.2814626,391.2518635,1217.604505,2281.929943,3715.613773,6128.519873,30.4668177,119.0829098,678.9409201,550.353189,5996.155267,1642.637634,10984.07561,96.60095798,536.4713855,748.7829645,317.0527985,2782.172736,1239.056013,181.6827681,152.3388417,681.2610515,6381.627285,414.5194064,645.7633323,2157.871073,1723.868748,2892.482297,716.0307409,2065.643392,35987.6533,907.7811444,9166.103691,3878.183028,1640.526432,40469.81613,429.2153502,14210.55621,930.8798519,945.590967,2247.030318,19967.2582
"A9921",1,"NonTg","Female",356,"April 2, 2019","Non-fasting","A9921_NonTgF_12mo_Nonfasting",7.2,432.9474873,2138.73301,52.57257324,140.9169694,1401.70052,160.9570968,7710.7015,454.1196696,2944.662579,142.9553614,1202.114843,995.1311074,59.87494561,1877.780028,280.6704568,159.2614746,481.1414888,234.9198102,112.9820623,5915.419816,67.85754672,860.7083951,232.033694,59.392114,419.6337523,11789.45303,1411.612019,1019.520655,7038.452266,263.5434319,221.3461276,13261.89627,20820.53252,1783.512179,637.9805041,127.2167922,309400.8391,1.5295799526,152.0521682,92.45674431,246.5467946,120.0259582,2505.782866,2397.125318,1056.702407,267.0360787,20489.28355,25522.91705,4899.879145,241.5301804,411.6046478,1692.163867,7524.950178,12360.1705,825.5185659,886.0010998,240.3687279,1649.412441,69.7845409,1430.049751,149.5872302,5956.797126,122.5624949,138.2239116,331.9118865,28724.97724,1582.640549,1590.024925,301.3290556,56.70258825,24388.11767,37900.74307,107353.6702,4429.307311,243.0421546,4.80462996,152.5042898,974.6426191,65.49256314,183949.4428,807.565188,80818.94693,401.3161679,1319.970456,133517.5162,4540.097194,4623.462788,37.9901515,55.90119349,205142.5894,68928.64946,3613.626988,106348.6154,3373.787665,266.4800727,107.1283764,660.3593632,1555.30263,1235.774972,136571.8812,1775.304163,399.2349941,198.7219536,780.3732351,51343.63125,1217.26529,3.574099918,333.3264281,72.90303674,76.00460276,71.95372453,27526.04139,3366.897837,476.824527,2368.772396,3101.181397,2453.500072,5249.990781,42659.06762,921.8358015,10351.98377,221748.2419,22621.44139,43233.83006,316621.3461,6645.775952,15997.58011,125.22308214,814.6949846,16652.1467,1392025.114,2245.030427,561.442575,1699.754223,64.74522528,3650.930989,5815.930526,919.111635,1115429.186,63160.93646,975330.5987,262442.2137,48751.45045,154125.5092,4995.871197,163329.6943,15039.85185,75484.15916,18512.37288,2176.807516,2273.493524,2645.91954,5639.987125,10237.15091,16.053012552,560.8094674,1012.584569,197.4222178,330.5352061,1075.362226,3270.727884,5572.936923,8679.174559,1110.336807,232.2198371,1865.864891,17.614576344,6725.118021,5706.673253,6354.470346,2465.651639,416.746961,1672.554806,184.059329,1373.433337,633.4184791,578.2542174,1273.71282,7218.844678,11821.95065,1013.521065,788.2947753,2490.524259,2632.353186,2456.879071,1480.836647,1206.058576,40649.18728,1058.983131,15306.08087,5362.877589,2796.011195,91721.24109,208.0187094,14904.00477,1464.851648,1425.862799,2295.489783,28863.57108
"A9946",2,"NonTg","Female",350,"April 15, 2019","Non-fasting","A9946_NonTgF_12mo_Nonfasting",6.4,430.0178182,1950.243199,72.15358238,127.5278595,1528.921029,288.3880686,11719.96813,626.7522798,4362.108664,327.6430136,32780.69552,28920.11082,49.08502779,3576.890883,725.0479153,347.9892157,1258.092858,99.93949018,214.8546447,6385.319532,131.821379,624.2967207,164.8372602,72.18931213,644.0364791,21836.85128,2501.101717,1032.150529,11101.01892,440.1017881,206.9079452,21698.77313,33042.83333,3471.996133,1267.547088,215.6874559,399866.6847,46.56614491,202.6737375,183.2213127,344.5268101,57.5121498,1965.347072,2026.494386,600.4901648,193.4036552,14903.25783,11952.27498,2386.352874,199.9048874,300.6154844,1159.448826,5516.295159,6217.05204,280.515611,7329.353454,125.4943514,1133.997878,1418.604972,698.8149968,1479.692543,4110.775611,110.3772598,161.3536428,387.6208664,33464.45896,2453.199192,1639.28766,163.1859502,110.6272052,27432.13747,50887.80708,160238.9601,6797.987277,309.6269812,83.59612143,235.23351,1865.983918,11508.19145,196981.5063,3407.341679,94292.6757,763.940433,1665.167081,163942.6791,7379.215863,5504.746919,566.0370452,147.7836371,226802.9684,109360.9788,6402.982462,193296.1949,4472.52436,1068.741348,417.8061186,1434.011822,122.944819,2551.347113,203714.6379,3716.810068,822.8310408,496.8420037,2057.582631,114326.5303,680.399644,3.574099918,306.1278012,123.7104296,111.1876428,66.54689079,37352.18439,9767.28267,530.7004257,5552.283373,6917.348101,3822.750409,9852.02973,51168.3587,1068.045699,8112.59961,347029.9088,44348.39173,95684.01089,486022.6648,15472.78829,51952.2222,781519.0268,129.267633,39215.18655,2665787.17,4865.371478,4387.985139,2352.438998,1490.771206,17992.09457,7983.512513,117.1810658,1612969.671,83880.57214,1187815.065,399686.6341,65364.22654,366945.0728,8653.872922,278604.141,24605.94466,110548.8973,82055.12535,5130.514263,3513.0274,26.8762833,10521.3929,16434.73754,1800.218519,1009.852918,1677.873304,120.9290716,575.314218,1569.527901,4317.842675,10235.93878,16125.58349,3403.476161,564.66684,2491.98712,522.3339831,11273.50465,14889.48909,13409.80669,4431.276277,1065.781354,1626.95757,180.1679902,6382.662192,1087.535533,1689.478971,2125.881424,9695.831348,25753.9711,965.8027209,256.2310857,880.35958,1256.451908,1456.524881,341.7226636,506.8203251,17951.8712,321.0750227,3117.264268,1750.274659,602.6204911,15264.72703,116.2625499,8473.958788,352.4992497,370.5617158,813.3316904,9709.556297
"A9948",2,"NonTg","Female",349,"April 15, 2019","Non-fasting","A9948_NonTgF_12mo_Nonfasting",7.3,332.8607708,1298.077697,66.27803216,53.74119777,1037.771082,103.9422201,4803.161073,254.6111645,1506.775377,80.47891173,11334.44771,11873.58474,2.268678878,1101.62095,391.5703463,91.28095445,529.1750636,51.59968021,90.26378719,4278.017158,162.0030221,656.4166544,120.4720922,46.50589722,271.656552,12396.96311,1389.895789,649.9766098,4829.110285,186.9148726,140.0289598,8257.468167,19151.79651,984.6915107,414.3414185,74.01956476,192215.4586,248.5438655,112.7384036,89.4188103,130.8790287,30.31943187,575.1824122,457.4023358,134.4348275,35.95332751,3834.964197,2707.159264,27.7656355,45.65592378,54.83567148,521.5472545,1921.531815,1740.590089,635.8120735,15861.42798,109.8333423,1586.046247,1789.268443,1079.536508,1854.897864,5099.415316,105.9305029,228.316334,398.9138007,36612.61421,1855.329009,1798.394738,82.64886144,77.83747041,31277.8304,48287.30824,142373.643,4536.731292,192.0989837,117.3329742,256.897556,1398.546767,7956.157839,143828.9277,1978.097054,60868.1982,789.8416759,1549.752319,153051.5792,6170.548763,5265.572023,345.4402318,136.0602422,239522.1961,110968.8624,3996.163911,185022.285,3427.809919,871.0232298,427.5800127,1477.545091,2847.744327,1861.675571,151672.7082,1633.895038,693.4015541,175.4084145,601.5363413,66391.40134,5758.435574,1527.132282,506.5433275,158.0639792,143.4652676,79.59779063,57775.05789,4708.054404,280.8350544,2476.846024,5325.845089,629.8668309,4274.984478,76099.15533,960.3960274,11168.43288,252277.0277,30883.38933,23933.18878,85363.65617,3128.87499,3013.310396,70168.81765,2983.685091,22781.22982,1636313.066,2438.669846,376.2965008,1346.30904,16141.60013,1494.102259,441.7717196,2638.582998,757955.7906,37922.53459,323342.6548,43768.24457,52138.16691,252210.4277,3640.246361,58238.12607,3877.753486,18113.3178,23186.10793,528.6509789,625.3074049,929.7547123,1410.118089,1546.880312,16.053012552,410.5098427,1454.115223,105.1038076,423.8811179,2182.292534,3855.601234,8526.265649,6668.901704,646.6589747,189.5093682,640.4463792,561.2109982,5695.304014,2513.420613,8325.185651,96.60095798,543.1133698,905.1726209,266.5151243,1501.018896,1032.772236,840.3241008,119.459531,553.5330844,5406.233761,473.4361885,479.9478443,1479.997683,2750.562964,4385.971505,787.0246825,448.4864551,39020.75916,1056.225073,9796.402898,3559.988125,1951.545062,38881.41323,265.402892,13828.72347,693.3148369,895.9288587,1267.157861,13873.84215
"B0019",1,"NonTg","Female",356,"April 2, 2019","Non-fasting","B0019_NonTgF_12mo_Nonfasting",5.1,504.5460316,2451.036808,130.1845523,84.39247711,1884.276747,238.2303307,8614.151397,617.5424305,3533.318674,213.1062378,26208.00654,18393.21016,2.268678878,3200.041654,911.7369391,184.409248,1012.439394,56.58298118,180.5430842,8400.084217,281.2656662,1097.952826,239.9446546,80.11024953,641.8958587,22359.66533,2613.525276,905.4772599,11209.51999,276.4107573,500.1769925,19086.33533,27701.11861,1467.905292,1208.783137,216.1122665,229006.6314,321.2037862,206.5528096,182.7515102,233.0017016,104.9037707,1032.577162,1193.731613,294.0590354,55.24433126,5747.997901,3182.004898,419.7614365,65.01903858,60.57099785,702.1054861,3086.448493,2141.804281,777.2458247,17095.09656,257.9425189,1787.736036,2299.311592,1009.67966,2027.657105,4100.881679,147.7336429,192.1645834,393.3394166,32418.54075,3967.794405,1372.484439,137.5117151,51.27789832,27172.40211,62659.75359,144378.6077,1589.405603,224.537477,96.98271802,131.307331,1375.349513,9764.683534,156186.6298,2524.754956,55740.37207,689.1642484,1505.989533,156068.3169,9312.293218,4658.463303,448.8173866,113.2430572,226979.6279,121901.3911,3797.635259,189679.0768,4912.596413,888.2850082,341.5393681,1217.009121,2468.018452,33.47527356,154996.69,2154.542291,828.6361627,355.839565,1310.22835,60998.49601,2622.274196,831.4534063,355.9288795,82.02857045,107.254997,46.05727932,48927.88748,7032.426904,518.4607921,3610.329408,4869.759881,1145.660281,6940.984884,45965.33925,1042.043858,8931.751765,354933.9154,39750.14952,42173.30883,189692.0214,6237.011547,14973.29297,160351.138,1332.219747,32429.84923,2133021.698,3139.869214,1670.490263,1363.017888,2497.319799,2331.20692,1002.657124,1758.650013,1087157.947,53521.43509,560101.1061,84058.54123,59041.30898,308547.0496,4257.152888,123593.1772,10513.52776,42412.0357,34068.65981,2070.156399,1195.38468,1649.342302,5186.991066,3961.26918,1120.139447,721.7445798,1567.521109,128.8573488,583.1406133,1588.414747,2903.416137,9173.383022,8502.349526,390.565377,200.2237806,1080.017179,520.4260452,6424.669848,4131.652358,10255.87038,96.60095798,634.7500282,1392.139528,237.1648261,3146.59812,1215.093665,1201.577604,615.3815707,2468.908727,11683.90771,735.5448349,327.3015407,1504.388802,2856.191017,4458.073067,958.3349535,635.0669065,42748.29875,994.3139405,9563.64948,305.103191,1813.399311,21420.96249,239.9150871,11434.28821,493.2624935,999.1722576,792.3847555,10011.64015
"B0023",1,"NonTg","Female",355,"April 2, 2019","Non-fasting","B0023_NonTgF_12mo_Nonfasting",6,310.8672469,1239.334336,90.10251403,38.72161238,519.2283919,61.74601582,2872.025312,205.2650164,1074.635969,59.37607694,7623.733662,7495.148542,2.268678878,817.8599367,321.1388751,72.5019531,287.5333117,39.85954866,36.32803454,3640.902769,132.2991253,570.0551742,78.69981467,28.51232673,158.9797494,6677.914747,749.5620828,287.9990502,3227.763291,64.9164467,80.72758905,5526.353783,10722.35417,406.7536891,387.2084893,31.44434147,164692.3524,399.6920631,40.728658,35.15341804,59.47656458,16.91805233,499.9894854,438.6799389,86.34326581,2.295406008,2342.731364,908.7760927,27.7656355,15.72435769,35.61866477,367.1458917,1034.496188,355.7264331,506.1384512,8881.708767,80.4098728,640.3133836,606.8414249,390.0731548,747.936151,1660.47833,44.06430753,125.5363742,250.8050716,20090.60499,1976.400052,801.0299105,67.02320875,18.6415472,12174.8464,35120.89309,78869.21285,905.0073989,14.635103314,72.91976531,120.6503175,657.8951255,65.49256314,86771.79062,306.6174499,19382.60765,390.6879558,943.5763739,97960.9328,4529.012257,2535.566655,205.1661927,63.51431758,111458.9152,60846.44131,5157.095666,92752.02873,2328.596166,472.1134866,5.998081816,502.0779622,1221.821248,704.279586,65991.39155,644.0267509,366.6483475,117.7449315,558.3916719,32724.8076,4790.429329,1429.921137,217.0009251,71.72851299,58.09311212,14.64397176,36141.41957,2064.372671,150.5755264,1033.964004,4443.891051,143.0609166,1616.156839,29152.56592,374.6883507,4637.304009,149991.3123,9560.809931,61094.86509,371.0117372,522.0977555,1599.401349,14770.40831,1726.437679,9298.133483,527654.1634,963.3190561,36.16305794,1033.96298,4040.585166,441.1492382,61.36339542,1328.717375,366251.0752,13372.63866,62106.54164,190.53674042,25308.18472,54.67326486,1495.518823,12759.41419,879.3022198,3257.988664,5719.247487,24.25170438,62.86561114,426.5519238,655.6164425,398.7121151,80.26506276,275.9627721,438.3020099,77.4966832,100.7656157,679.2138798,1323.295249,2199.037197,1184.966876,30.4668177,78.45734349,1348.880571,246.0443034,372.4275717,536.8905101,5886.331224,96.60095798,313.3521907,851.3101589,153.6519932,513.6926875,715.0036809,11.284899974,95.20290047,24.83575284,1453.294324,186.229465,181.306378,859.2372471,1990.148891,1922.076572,740.3414718,395.5663014,19795.79787,64.21500454,7895.40132,305.103191,829.7282031,12159.62039,125.6116534,6517.408394,436.6079012,551.8764101,731.1826094,6333.157857
"B0024",1,"NonTg","Female",355,"April 2, 2019","Non-fasting","B0024_NonTgF_12mo_Nonfasting",5.8,372.52072,1992.165816,86.3956677,43.91638968,976.9913583,208.2875202,5666.153967,342.7700249,2453.530914,130.6404032,16327.59038,11807.8501,39.86374934,1989.238686,461.9341372,111.855225,738.9933948,60.45860862,113.8685524,5249.807089,198.7587753,1035.875935,119.8472225,55.04475108,434.517666,14798.94232,1674.817664,602.1270331,6792.809162,197.3278586,248.5273765,11885.11671,18454.63411,1140.382283,759.067367,129.214633,227362.6796,264.4809013,162.1911161,181.4341065,158.7607737,35.59492131,864.8126881,771.3555884,222.9447471,45.15670741,5516.505538,3331.330554,494.958689,46.73872222,64.60581536,716.3330711,2355.65736,2316.50084,854.6666733,15095.35873,195.7590172,1387.319485,69.7845409,797.6863735,1467.961235,3506.289218,93.31681443,161.6076829,235.7309214,23038.3281,1873.300658,839.3733629,80.62993888,60.33324789,19411.02533,36911.48888,93044.73828,1316.802705,134.5055072,40.89476059,128.2125383,617.0265197,3684.203956,73619.46051,745.6127227,13986.62924,485.9136063,1043.825768,112145.3348,4548.148709,3337.983579,238.3981588,78.51658747,174208.2485,72081.65822,3623.031569,108976.8486,2148.975317,597.9956408,245.3360943,738.365542,1474.721554,821.7455405,61137.39103,940.0217168,369.0332648,126.1722689,388.0461293,18830.8768,3547.258621,1203.645948,243.7320638,73.13618524,50.66376785,15.81609725,36245.24665,2739.106579,146.4274527,2413.209073,4193.639101,367.9187804,4319.392598,30272.72588,564.7948907,7845.994282,213447.1102,216.783831,274.8617992,83631.72565,2124.492198,4737.657968,51062.61905,1509.757755,17800.48945,1493564.627,1593.307399,781.3339831,1297.220151,64.74522528,1182.713006,472.2272969,1363.8255,713244.6616,32188.8247,289197.8092,30425.72622,44138.07079,171805.8443,2496.912416,42397.32188,3418.668465,15848.97656,17839.63497,962.1726629,445.0415565,978.4335593,1796.279683,1328.62966,396.0336089,379.9585043,1145.773677,72.67396738,204.6664176,913.9138199,2011.290019,4092.573269,4540.361745,573.7658996,75.7362308,917.8722764,278.727759,3004.618656,1775.699389,4751.576957,839.3753933,274.3076076,252.8327084,154.8305145,1319.70258,1048.640231,332.4528316,147.0019915,586.3252168,4428.49136,180.7505488,377.3851892,974.3400917,2282.900457,2773.050276,920.9732059,356.2750244,31655.82193,889.2657975,10223.58357,3340.795243,2175.605788,14909.45283,211.3660953,8763.903514,536.8766385,630.2240695,990.5386175,7591.671848
"B0321",3,"NonTg","Female",355,"June 18, 2019","Non-fasting","B0321_NonTgF_12mo_Nonfasting",6.7,265.0111873,1637.813377,106.0660174,69.02746469,680.6539631,127.3360548,3845.400652,257.7501883,1793.883962,151.2730445,11546.38602,10696.41193,24.65587001,1016.28271,229.2595783,75.73522406,199.7001252,149.0428526,97.44013742,4593.343152,145.1150086,876.5851244,252.5032456,146.2190198,263.86792,9985.755053,965.3669371,872.4650025,5692.831901,136.8419308,1422.884334,9647.538606,15817.08741,1410.612928,495.6892377,101.0015863,254985.2414,98.58506491,112.7393817,88.91443462,138.4919634,75.84031492,1081.692246,1346.162222,729.4590938,146.4164447,12305.25442,16334.96817,3210.857117,108.1451526,240.3732458,725.3004131,4341.954791,6999.196992,819.7596373,14412.05899,171.9129307,1265.148065,2014.773204,958.3868794,1546.454167,5157.977864,145.2307614,278.6683166,460.0724095,40432.75251,2760.193732,2094.863759,164.4580007,126.6161106,42307.93334,60386.94071,178620.2335,6616.632662,261.0935975,155.847987,271.7577207,1674.847461,10884.28516,204295.501,923.3556203,67818.20947,740.7614371,1916.001559,191082.6272,8128.985726,6803.395694,390.5323413,103.2232718,358393.4028,133067.7608,4399.379468,227229.1691,4986.003596,1290.3962,438.0949445,1589.320306,2879.327735,33.47527356,199012.9799,3804.123794,818.6963988,211.1239395,876.2545182,76417.80419,5085.09326,2245.471496,444.921881,205.8868235,109.3296678,105.2220911,59215.82022,7788.229406,475.6986859,4459.20835,6666.790886,1861.430163,8864.503543,68642.89129,1105.395366,14262.90259,283853.8334,45542.52908,89883.81331,270070.067,8846.324708,22350.02285,125.22308214,2304.5593,38521.28737,2838983.462,3738.967105,3066.067001,2094.523289,64.74522528,3827.00328,3198.267101,2702.039989,1951773.912,90191.70831,1212694.737,218001.0935,84351.77992,405398.0526,7499.811208,157448.167,15108.25002,59025.55884,52927.20434,3331.3286,1024.219493,2411.565655,3859.443648,7172.268458,1113.24697,629.6873113,2536.845882,234.8359878,553.061811,1477.172017,3469.193609,8928.09051,7643.924593,30.4668177,291.3017613,10806.00044,610.7036121,1453.047928,6234.957615,13340.3866,2148.197609,558.7680346,2111.322333,311.0731219,3085.287691,1619.373134,1395.994075,840.3410618,2799.390527,13344.85708,1017.849702,388.4951379,1141.864913,2425.954266,2783.686672,759.9549143,639.0508702,29239.99179,962.3743446,8137.469431,3949.719822,986.2765587,19506.71731,325.2368855,13182.73204,898.1273691,750.4631472,1519.861515,10849.00944
